len, freq, err, condition, pred
1, 0.876, 0.0993108633303391, balance<=2779.5, 0.111813013265951
3, 0, 0, day<=2.5 & duration>767.5 & duration<=800.5, 1
1, 0.046, 0.244897959183673, duration>767.5, 0.571428571428571
2, 0.142, 0.0427447803903163, duration<=616.5 & month_jul>0.5, 0.0447470817120623
1, 0.077, 0.249171885513172, duration>616.5, 0.528776978417266
3, 0.002, 0, day>23.5 & pdays>236 & job_admin>0.5, 0
3, 0.001, 0, age<=41.5 & duration>1535 & duration<=1682, 1
2, 0, 0, duration<=1725 & duration>1682, 0
4, 0, 0, age>41.5 & duration<=1725 & duration>1535 & housing_yes>0.5, 1
3, 0, 0, balance<=35 & duration>1725 & job_blue_collar<=0.5, 0
3, 0, 0, balance<=530 & balance>35 & duration>1725, 1
2, 0.001, 0, balance>530 & duration>1725, 0
1, 0.707, 0.0999119107541625, age<=46, 0.112587959343237
2, 0.032, 0.125973534971645, pdays<=306.5 & pdays>199.5, 0.147826086956522
1, 0.067, 0.248446135569291, duration>652.5, 0.539419087136929
2, 0.007, 0.0399305555555556, pdays>306.5 & marital_divorced>0.5, 0.0416666666666667
2, 0.024, 0.0648999459167117, campaign>1.5 & pdays>306.5, 0.0697674418604651
1, 0.63, 0.143617500988576, duration>138, 0.173836698858648
4, 0, 0, age<=72.5 & duration>341.5 & campaign>3.5 & month_dec>0.5, 0
4, 0.001, 0, age>72.5 & balance<=3184.5 & duration>311 & campaign>3.5, 1
1, 0.952, 0.0843479247169097, duration<=751.5, 0.0929962220284801
2, 0, 0, duration<=751.5 & duration>749.5, 1
1, 0.048, 0.2464, duration>751.5, 0.56
1, 0.035, 0.0736, job_entrepreneur>0.5, 0.08
2, 0.002, 0.122448979591837, duration>898 & job_entrepreneur>0.5, 0.857142857142857
1, 0.001, 0, previous>33.5, 0
1, 0.755, 0.0980684630309528, age<=48.5, 0.110216038081289
4, 0, 0, balance<=170.5 & balance>148.5 & duration>334.5 & job_technician>0.5, 0
2, 0.34, 0.0464009518143962, duration<=1074.5 & contact_cellular<=0.5, 0.0487804878048781
3, 0.001, 0, day<=6.5 & duration>1074.5 & marital_divorced>0.5, 1
3, 0.001, 0, duration>1074.5 & marital_divorced>0.5 & contact_cellular<=0.5, 1
1, 0.938, 0.100163449932138, balance<=4799.5, 0.112912735849057
4, 0, 0, balance>4799.5 & duration<=953.5 & duration>904.5 & contact_cellular>0.5, 1
2, 0.001, 0, duration>1009 & duration<=1016, 0
1, 0.95, 0.101545143854787, balance<=5519, 0.114701601164483
1, 0.982, 0.0975220628145037, age<=66, 0.109515765765766
3, 0.001, 0, balance<=5519 & balance>5292 & poutcome_success>0.5, 1
2, 0.047, 0.117572914113651, balance>5363 & month_jul<=0.5, 0.136094674556213
2, 0.11, 0.0149219467401286, duration<=265 & month_jul>0.5, 0.0151515151515152
4, 0, 0, balance<=5519 & balance>5292 & duration>265 & month_jul>0.5, 1
1, 0.05, 0.115014804187906, balance>5519, 0.132596685082873
2, 0.002, 0, balance>5519 & job_unemployed>0.5, 0
3, 0.001, 0, age>63.5 & balance>5519 & day>23.5, 0
3, 0, 0, balance>6433 & day>23.5 & poutcome_success>0.5, 0
2, 0.001, 0, balance>5519 & job_student>0.5, 0
2, 0.096, 0.0141613819527018, duration<=214.5 & month_jul>0.5, 0.014367816091954
1, 0.023, 0.246281975014872, age>63.5, 0.439024390243902
1, 0.686, 0.0463920800096046, duration<=265.5, 0.0487706569931479
3, 0.026, 0.0312174817898023, day<=7 & duration<=232.5 & month_feb>0.5, 0.032258064516129
4, 0, 0, day>7 & duration<=204.5 & duration>195 & month_feb>0.5, 1
3, 0.001, 0, pdays<=154 & previous>6.5 & education_primary>0.5, 0
2, 0.022, 0.0369822485207101, day>25.5 & education_primary>0.5, 0.0384615384615385
1, 0.86, 0.0646488405971478, duration<=444.5, 0.0694757156642007
4, 0.001, 0, duration>444.5 & pdays<=180.5 & pdays>154 & education_primary>0.5, 1
4, 0, 0, pdays>180.5 & pdays<=190.5 & previous<=1.5 & education_primary>0.5, 0
4, 0, 0, pdays>180.5 & previous>1.5 & job_retired>0.5 & education_primary>0.5, 1
1, 0.223, 0.216880521584815, duration>334.5, 0.318012422360248
1, 0.036, 0.0372573763595938, balance<=-311.5, 0.0387596899224806
1, 0.984, 0.0960336181769822, duration<=1180, 0.107614498454622
2, 0.001, 0, duration<=1180 & duration>1159.5, 0
2, 0, 0, duration<=1180 & duration>1164.5, 0
1, 0.431, 0.0817841905869907, balance<=312.5, 0.0898587933247754
3, 0.002, 0, balance>312.5 & day<=6.5 & duration>1180, 1
2, 0.038, 0.0214182961265917, day>6.5 & day<=7.5, 0.0218978102189781
2, 0.077, 0.0140816326530612, balance<=-1.5 & duration<=431.5, 0.0142857142857143
2, 0, 0, balance<=3703.5 & balance>3699.5, 0
3, 0.004, 0, balance>3743.5 & balance<=3874.5 & duration<=319, 0
2, 0.003, 0, balance>3743.5 & job_unemployed>0.5, 0
2, 0.032, 0.0251932223543401, duration<=751.5 & job_entrepreneur>0.5, 0.0258620689655172
2, 0.033, 0.0327492099971273, duration<=898 & job_entrepreneur>0.5, 0.0338983050847458
4, 0, 0, day>22.5 & duration>751.5 & duration<=898 & job_entrepreneur>0.5, 0
2, 0, 0, pdays<=306.5 & pdays>301.5, 1
1, 0.878, 0.0669043923570354, duration<=478.5, 0.072103274559194
1, 0.048, 0.101730743823491, pdays>306.5, 0.114942528735632
2, 0.001, 0, pdays>306.5 & month_feb>0.5, 1
3, 0.001, 0, day>2.5 & day<=3.5 & pdays>306.5, 0
1, 0.999, 0.102120147680489, balance<=36469, 0.115448504983389
1, 0.001, 0.1875, balance>36469, 0.25
3, 0, 0, age<=30.5 & campaign>4.5 & month_dec>0.5, 0
1, 0.954, 0.0979881355913702, previous<=3.5, 0.11011301072153
1, 0.043, 0.10264308012487, pdays>326.5, 0.116129032258065
1, 0.936, 0.0795329540455138, duration<=666.5, 0.0871234494979327
3, 0, 0, duration>666.5 & contact_cellular<=0.5 & month_aug>0.5, 0
1, 0.688, 0.113007744816674, balance>134, 0.129875351829513
3, 0, 0, duration>282.5 & contact_cellular<=0.5 & poutcome_success>0.5, 1
2, 0.001, 0, age<=22.5 & duration>342.5, 0
4, 0.001, 0, day<=6.5 & duration>1201.5 & duration<=1742 & contact_cellular>0.5, 1
2, 0, 0, day<=6.5 & duration>1742, 0
1, 0.771, 0.0534597959280293, duration<=329.5, 0.0566714490674319
2, 0.724, 0.0482038546696892, age>27.5 & duration<=329.5, 0.050782741504391
2, 0.753, 0.0487535605624449, duration<=329.5 & job_student<=0.5, 0.0513950073421439
3, 0, 0, duration<=329.5 & duration>325.5 & job_student>0.5, 1
3, 0, 0, duration<=329.5 & duration>325.5 & poutcome_success>0.5, 1
3, 0, 0, balance<=1137.5 & balance>1128.5 & duration<=329.5, 0
2, 0.241, 0.0710059171597633, balance>972.5 & duration<=329.5, 0.0769230769230769
1, 0.456, 0.0826446280991735, balance<=349.5, 0.0909090909090909
2, 0.004, 0, balance<=349.5 & balance>340.5, 0
3, 0.001, 0, balance>349.5 & balance<=360.5 & duration>329.5, 0
1, 0.544, 0.117734963349474, balance>349.5, 0.136317395727365
1, 0.944, 0.0823176664267778, duration<=713, 0.0905096660808436
3, 0, 0, pdays<=312.5 & pdays>310.5 & poutcome_success<=0.5, 0
3, 0, 0, pdays<=312.5 & pdays>310.5 & poutcome_success>0.5, 1
3, 0.001, 0, duration<=967 & duration>922.5 & pdays>312.5, 1
3, 0, 0, duration>967 & duration<=1007.5 & pdays>312.5, 0
1, 0.046, 0.100304705215419, pdays>312.5, 0.113095238095238
1, 0.666, 0.0939930360084235, balance<=906.5, 0.105022831050228
1, 0.334, 0.118014976157447, balance>906.5, 0.136702568351284
1, 0.633, 0.114892346508387, balance>216.5, 0.13243006993007
2, 0.309, 0.0703637864364538, balance<=196.5 & marital_divorced<=0.5, 0.0761648745519713
2, 0.028, 0.0819, day<=7.5 & pdays>184.5, 0.09
3, 0.009, 0, duration<=452.5 & pdays>221.5 & marital_divorced>0.5, 0
2, 0.011, 0.0237953599048186, balance<=2.5 & month_nov>0.5, 0.024390243902439
3, 0.001, 0, age>70.5 & balance>3234.5 & day>16.5, 0
3, 0.001, 0, age>70.5 & day>16.5 & education_tertiary>0.5, 0
2, 0.322, 0.0339265171864932, balance<=273 & duration<=335, 0.0351629502572899
4, 0, 0, balance>273 & balance<=324.5 & month_may>0.5 & poutcome_success>0.5, 0
1, 0.596, 0.116167670607425, balance>273, 0.134168987929434
1, 0.897, 0.0688108649545353, duration<=518.5, 0.0743368291178285
3, 0.002, 0, balance<=754 & duration<=518.5 & duration>511.5, 0
3, 0, 0, duration<=518.5 & duration>515.5 & campaign>1.5, 0
2, 0.006, 0.0415879017013233, balance<=31.5 & job_self_employed>0.5, 0.0434782608695652
3, 0.001, 0, age>47.5 & day<=2.5 & duration>518.5, 1
1, 0.902, 0.0697462441888709, duration<=534.5, 0.0754369825206992
3, 0, 0, duration>518.5 & duration<=535.5 & month_aug>0.5, 0
3, 0.001, 0, duration>518.5 & duration<=549.5 & month_aug>0.5, 0
1, 0.103, 0.249285081071806, duration>518.5, 0.473262032085562
1, 0.846, 0.0628072875595473, duration<=419.5, 0.0673422687152664
3, 0.001, 0, duration>405.5 & job_admin>0.5 & month_apr>0.5, 0
2, 0.012, 0.178474851270957, duration>405.5 & month_apr>0.5, 0.232558139534884
2, 0.008, 0.0332936979785969, day>19.5 & default_yes>0.5, 0.0344827586206897
4, 0, 0, age<=45.5 & age>40.5 & duration>405.5 & default_yes>0.5, 1
2, 0.012, 0.0424691358024691, balance<=5.5 & default_yes>0.5, 0.0444444444444444
1, 0.321, 0.109294239054069, age>45.5, 0.12489233419466
3, 0.001, 0, age>45.5 & default_yes>0.5 & month_aug>0.5, 0
2, 0.016, 0.151680551565642, job_unemployed>0.5 & marital_single<=0.5, 0.186440677966102
1, 0.001, 0, pdays>597, 0
1, 0.995, 0.1007280201402, age<=77, 0.113642678521812
4, 0, 0, balance<=90.5 & duration<=433.5 & duration>419.5 & marital_divorced>0.5, 1
2, 0.093, 0.0481710848741368, housing_no<=0.5 & loan_no<=0.5, 0.0507462686567164
5, 0.001, 0, day>14.5 & duration<=433.5 & duration>419.5 & housing_no>0.5 & loan_no<=0.5, 1
4, 0.003, 0, age<=38.5 & day<=3.5 & duration>433.5 & duration<=725.5, 0
3, 0.023, 0.236899404848309, day>3.5 & duration>706.5 & marital_married<=0.5, 0.614457831325301
1, 0.766, 0.0985781157297798, balance<=1443.5, 0.11087035030697
3, 0, 0, balance>1443.5 & duration<=600.5 & duration>588.5, 1
2, 0.002, 0.138888888888889, day<=5.5 & duration>1180, 0.833333333333333
1, 0.222, 0.0797536163441142, balance<=28, 0.0873907615480649
1, 0.778, 0.108340689468055, balance>28, 0.123623445825933
1, 0.741, 0.110770773000668, balance>70, 0.126865671641791
1, 0.397, 0.0204409848283437, duration<=147, 0.0208768267223382
1, 0.23, 0.0937324870648647, day>22.5, 0.104693140794224
1, 0.846, 0.0972644240474547, balance<=2325.5, 0.10918600849951
2, 0.009, 0.0302734375, balance<=2325.5 & balance>2167.5, 0.03125
2, 0.001, 0, balance<=2325.5 & balance>2310, 0
2, 0.542, 0.0396186484798001, balance<=2337.5 & duration<=238, 0.0413265306122449
3, 0, 0, balance>2325.5 & balance<=2337.5 & duration>238, 1
1, 0.154, 0.128064876921441, balance>2325.5, 0.1508078994614
3, 0, 0, balance>2325.5 & day<=2.5 & education_unknown>0.5, 1
5, 0.001, 0, duration<=200.5 & duration>161.5 & marital_single<=0.5 & contact_unknown<=0.5 & month_jun>0.5, 1
2, 0.077, 0.0314353112903856, duration<=233.5 & month_jun>0.5, 0.0324909747292419
5, 0.001, 0, balance<=265 & duration>200.5 & housing_yes>0.5 & contact_unknown<=0.5 & month_jun>0.5, 1
1, 0.599, 0.115916283370412, balance>265, 0.133825565297647
1, 0.884, 0.0997103505476965, balance<=2985, 0.112327909887359
2, 0.273, 0.0256232686980609, duration<=799 & contact_unknown>0.5, 0.0263157894736842
3, 0, 0, balance>2985 & duration>799 & month_jun>0.5, 1
2, 0.161, 0.00681398927296853, duration<=205 & month_may>0.5, 0.00686106346483705
3, 0.001, 0, duration<=433.5 & duration>431.5 & previous>1.5, 0
3, 0.001, 0, age>43 & duration<=433.5 & duration>431.5, 0
2, 0.396, 0.0570631183483662, balance<=291.5 & duration<=687, 0.0607541899441341
2, 0.33, 0.0377836522469845, duration<=731.5 & contact_cellular<=0.5, 0.0393305439330544
2, 0.153, 0.043238684099979, balance<=291.5 & contact_cellular<=0.5, 0.0452898550724638
2, 0.153, 0.0430899659841781, balance<=295.5 & contact_cellular<=0.5, 0.0451263537906137
2, 0.311, 0.0259555555555556, duration<=503.5 & contact_cellular<=0.5, 0.0266666666666667
3, 0.001, 0, age>59.5 & day>12.5 & month_nov>0.5, 1
3, 0.002, 0, day>16.5 & day<=20.5 & month_oct>0.5, 0
3, 0.001, 0, age>49.5 & job_technician>0.5 & month_oct>0.5, 1
3, 0.001, 0, day>16.5 & previous>2.5 & month_oct>0.5, 0
2, 0.165, 0.0999251465291999, previous<=4.5 & job_technician>0.5, 0.112605042016807
2, 0, 0, day<=2.5 & month_nov>0.5, 0
1, 0.498, 0.084537959426017, balance<=430.5, 0.0932297447280799
1, 0.502, 0.11882345933685, balance>430.5, 0.137816979051819
3, 0, 0, job_admin>0.5 & education_secondary<=0.5 & month_sep>0.5, 0
3, 0, 0, job_management>0.5 & education_secondary>0.5 & month_sep>0.5, 0
3, 0, 0, balance<=718.5 & job_blue_collar>0.5 & month_sep>0.5, 1
3, 0, 0, balance>718.5 & job_blue_collar>0.5 & month_sep>0.5, 0
1, 0.98, 0.0941945529656256, duration<=1074.5, 0.105278012983347
2, 0.001, 0, duration<=1067.5 & duration>1048.5, 0
4, 0, 0, age>58.5 & pdays>91.5 & pdays<=95.5 & contact_cellular>0.5, 0
3, 0.003, 0, day>3.5 & job_unemployed>0.5 & month_jun>0.5, 0
3, 0.001, 0, job_services>0.5 & contact_cellular>0.5 & month_jun>0.5, 1
3, 0.001, 0, balance<=841.5 & duration<=398.5 & duration>395.5, 0
1, 0.348, 0.117952331773581, balance>841.5, 0.136616362192216
2, 0.002, 0, balance<=-143.5 & month_nov>0.5, 0
2, 0.017, 0.0161246976619188, balance<=-143.5 & day<=10, 0.0163934426229508
4, 0.001, 0, balance<=-143.5 & balance>-192.5 & day>10 & duration>405.5, 1
3, 0, 0, balance<=-143.5 & balance>-192.5 & duration>591.5, 1
1, 0.717, 0.0929469822120795, marital_single<=0.5, 0.103700848111025
3, 0, 0, age>79.5 & day<=16.5 & contact_telephone<=0.5, 0
2, 0.282, 0.0773426071383081, balance<=600.5 & day>16.5, 0.0844793713163065
1, 0.574, 0.0901541054569889, balance<=600.5, 0.10019267822736
1, 0.426, 0.117768595041322, balance>600.5, 0.136363636363636
4, 0, 0, balance>938.5 & day>16.5 & duration>1105.5 & loan_no<=0.5, 0
3, 0, 0, age<=42.5 & contact_cellular<=0.5 & poutcome_success>0.5, 0
3, 0.001, 0, age>42.5 & contact_cellular<=0.5 & poutcome_success>0.5, 1
2, 0.009, 0.0285467128027682, duration>102.5 & duration<=105, 0.0294117647058824
5, 0.001, 0, duration<=201.5 & duration>154.5 & marital_single<=0.5 & contact_cellular>0.5 & month_jun>0.5, 1
3, 0.009, 0.198347107438017, duration>201.5 & contact_cellular>0.5 & month_jun>0.5, 0.727272727272727
3, 0.001, 0, age<=37.5 & balance>6876 & day<=1.5, 0
2, 0.001, 0, duration>1079.5 & duration<=1105, 1
3, 0.001, 0, age>37.5 & balance<=1608.5 & balance>1601.5, 0
4, 0, 0, age<=61.5 & age>60.5 & duration>234.5 & job_management<=0.5, 0
1, 0.514, 0.0865406405364782, balance<=464.5, 0.0956989247311828
3, 0.001, 0, balance>464.5 & previous>7.5 & job_management>0.5, 0
2, 0.001, 0, age>65.5 & job_management>0.5, 0
1, 0.681, 0.0948069031709789, balance<=965.5, 0.106054449410809
4, 0.001, 0, balance<=965.5 & balance>913.5 & duration>329.5 & marital_married<=0.5, 1
4, 0.002, 0.122448979591837, age<=32.5 & balance>965.5 & balance<=1085 & duration>445.5, 0.142857142857143
4, 0.001, 0, age<=47.5 & balance>965.5 & day<=2.5 & duration>329.5, 0
2, 0.003, 0, balance<=4395.5 & balance>4228, 0
3, 0.002, 0, balance<=4508.5 & balance>4395.5 & duration<=428, 0
4, 0.001, 0, balance<=4508.5 & balance>4395.5 & duration<=854.5 & duration>428, 1
3, 0, 0, balance<=4508.5 & balance>4395.5 & duration>854.5, 0
3, 0.001, 0, balance>1161.5 & balance<=1518 & month_mar>0.5, 0
1, 0.949, 0.0834027488546439, duration<=733, 0.0918367346938776
1, 0.837, 0.0979644559797828, balance<=2157.5, 0.110082644628099
2, 0.002, 0, age<=32.5 & pdays>373.5, 0
3, 0.001, 0, balance>2157.5 & duration<=276 & pdays>373.5, 0
1, 0.163, 0.123138676309333, balance>2157.5, 0.143824027072758
2, 0.001, 0, day>28.5 & pdays>373.5, 0
1, 0.124, 0.121995061728395, balance>2779.5, 0.142222222222222
1, 0.583, 0.0889732036565799, balance<=616, 0.098718557190318
1, 0.417, 0.119798109948658, balance>616, 0.139165009940358
4, 0, 0, age<=26.5 & duration>185.5 & duration<=195.5 & housing_no>0.5, 1
1, 0.486, 0.163848734405759, duration>185.5, 0.206484641638225
1, 0.876, 0.0662878523350396, duration<=473.5, 0.0713834491471889
3, 0.001, 0, duration<=473.5 & duration>472.5 & campaign<=1.5, 0
2, 0.482, 0.0294991306823649, duration<=476.5 & housing_no<=0.5, 0.0304247990815155
4, 0, 0, duration>473.5 & duration<=476.5 & campaign<=1.5 & housing_no>0.5, 1
1, 0.124, 0.244622222222222, duration>473.5, 0.426666666666667
1, 0.994, 0.101922792857322, balance<=19124, 0.115191986644407
4, 0.001, 0, day<=5 & campaign>1.5 & month_sep>0.5 & poutcome_success<=0.5, 0
1, 0.868, 0.0981311521487802, day>5, 0.110296461587504
1, 0.938, 0.0801568430876013, duration<=672, 0.0878796815098791
1, 0.062, 0.248888888888889, duration>672, 0.533333333333333
3, 0.016, 0.0327492099971273, age>31.5 & campaign>1.5 & job_self_employed>0.5, 0.0338983050847458
3, 0, 0, age>68.5 & campaign>1.5 & poutcome_success>0.5, 1
3, 0, 0, campaign>1.5 & education_unknown>0.5 & poutcome_success>0.5, 0
1, 0.712, 0.0472725751242876, duration<=283.5, 0.0497473766031869
1, 0.949, 0.101198792602058, balance<=5417, 0.114252404546779
1, 0.051, 0.120788897005113, balance>5417, 0.140540540540541
1, 0.288, 0.200735580029949, duration>283.5, 0.278044103547459
3, 0, 0, balance<=644.5 & balance>487 & month_mar>0.5, 0
1, 0.857, 0.0981792521523509, balance<=2487.5, 0.110358180058083
3, 0, 0, balance>2487.5 & balance<=2498.5 & day<=23, 0
3, 0.001, 0, balance>2487.5 & balance<=2498.5 & day>23, 1
2, 0.001, 0, balance>2498.5 & balance<=2507.5, 0
1, 0.143, 0.125392365566858, balance>2487.5, 0.147001934235977
3, 0, 0, duration>116.5 & contact_unknown>0.5 & month_aug>0.5, 1
1, 0.997, 0.1022678508642, balance<=22692, 0.115640599001664
3, 0, 0, balance<=22692 & balance>19345.5 & month_apr>0.5, 0
3, 0, 0, balance<=22692 & balance>22024.5 & job_management>0.5, 1
1, 0.537, 0.0318696365558986, duration<=195, 0.0329557157569516
1, 0.003, 0.09, balance>22692, 0.1
2, 0, 0, balance>22692 & previous>4.5, 0
2, 0.384, 0.0190471507685938, duration<=151.5 & previous<=2.5, 0.0194244604316547
1, 0.824, 0.108018521955355, balance>1, 0.123195703256126
3, 0.002, 0, duration>227.5 & previous<=2.5 & month_mar>0.5, 1
1, 0.938, 0.100163449932138, balance<=4787.5, 0.112912735849057
2, 0.003, 0, balance<=4742.5 & balance>4603.5, 0
2, 0.002, 0, balance<=4742.5 & balance>4641.5, 0
3, 0, 0, age<=29.5 & balance<=4787.5 & balance>4742.5, 1
3, 0.001, 0, age>29.5 & balance<=4787.5 & balance>4742.5, 0
2, 0.001, 0, balance>4787.5 & balance<=4914.5, 0
1, 0.062, 0.1318359375, balance>4787.5, 0.15625
2, 0, 0, balance>4787.5 & duration>1222.5, 1
1, 0.665, 0.0938369495101066, balance<=899.5, 0.104825291181364
5, 0.001, 0, balance>899.5 & campaign<=1.5 & previous>6.5 & housing_yes<=0.5 & month_aug<=0.5, 0
2, 0.525, 0.0664554016620499, housing_yes>0.5 & month_aug<=0.5, 0.071578947368421
5, 0.002, 0, campaign<=1.5 & pdays>95.5 & previous>6.5 & housing_yes>0.5 & month_aug<=0.5, 0
3, 0.012, 0.0227149810708491, campaign>1.5 & campaign<=2.5 & job_self_employed>0.5, 0.0232558139534884
4, 0, 0, age<=29.5 & day<=12.5 & campaign>1.5 & poutcome_success>0.5, 0
1, 0.277, 0.075276, balance<=90.5, 0.082
5, 0.004, 0, balance>90.5 & day<=14.5 & duration<=433.5 & duration>419.5 & month_dec<=0.5, 0
1, 0.562, 0.0929752225925249, day>14.5, 0.103736479842675
3, 0, 0, duration<=270 & duration>233 & month_dec>0.5, 1
3, 0.001, 0, age<=31.5 & duration>270 & month_dec>0.5, 1
4, 0.001, 0, balance>783.5 & duration<=431 & duration>270 & month_dec>0.5, 1
3, 0, 0, duration>431 & duration<=535.5 & month_dec>0.5, 1
1, 0.885, 0.067777734375, duration<=492.5, 0.073125
3, 0.151, 0.0249390893990488, balance<=37.5 & duration<=492.5 & education_tertiary<=0.5, 0.0255941499085923
5, 0, 0, balance<=37.5 & balance>24 & duration>492.5 & campaign>1.5 & education_tertiary<=0.5, 0
2, 0.002, 0, balance>37.5 & balance<=41.5, 0
1, 0.007, 0.243055555555556, pdays>383.5, 0.416666666666667
4, 0.002, 0.122448979591837, age>61.5 & balance<=2262 & previous<=1.5 & month_oct>0.5, 0.142857142857143
4, 0, 0, age>61.5 & balance>2262 & previous<=1.5 & month_oct>0.5, 1
1, 0.834, 0.0856173732931346, pdays<=37, 0.0945587259455873
1, 0.166, 0.172120064899946, pdays>37, 0.22093023255814
1, 0.398, 0.0798939113477866, balance<=261, 0.0875608061153579
1, 0.602, 0.116138803615449, balance>261, 0.134129536058797
1, 0.928, 0.0759747897846491, duration<=632.5, 0.0828367103694875
3, 0.001, 0, duration>632.5 & duration<=713 & pdays>312.5, 1
2, 0.007, 0, age<=29.5 & pdays>312.5, 0
3, 0.001, 0, age<=32.5 & duration>1258.5 & month_jun<=0.5, 1
3, 0, 0, age<=32.5 & duration>1289 & month_jun>0.5, 0
2, 0.002, 0, duration>1258.5 & marital_divorced>0.5, 1
2, 0.002, 0, balance<=4395.5 & balance>4267.5, 0
3, 0, 0, balance<=4457.5 & balance>4395.5 & duration>850.5, 0
3, 0, 0, balance>4457.5 & duration>1113.5 & marital_single<=0.5, 0
3, 0, 0, balance>4457.5 & balance<=7749.5 & month_oct>0.5, 0
1, 0.842, 0.0877847634604858, pdays<=88.5, 0.0972404730617608
2, 0, 0, balance<=9362.5 & balance>9315.5, 0
3, 0, 0, age<=24.5 & balance>9362.5 & duration<=287.5, 1
4, 0, 0, balance<=1.5 & education_secondary<=0.5 & contact_unknown<=0.5 & month_jun>0.5, 0
1, 0.176, 0.073652743309617, balance<=1.5, 0.0800627943485086
3, 0.09, 0.00613473555860387, duration<=464.5 & contact_unknown>0.5 & month_jun>0.5, 0.00617283950617284
2, 0.08, 0.0102029971304071, duration<=129.5 & duration>105, 0.0103092783505155
3, 0, 0, age>60.5 & duration>129.5 & duration<=132.5, 0
2, 0.683, 0.0466238517530057, balance<=6270 & duration<=283.5, 0.0490275526742301
2, 0.002, 0, duration>283.5 & duration<=284.5, 0
1, 0.713, 0.047168340464584, duration<=284.5, 0.0496316401706088
4, 0, 0, day<=12.5 & campaign>3.5 & contact_telephone<=0.5 & month_mar>0.5, 1
3, 0.001, 0, age<=79.5 & contact_telephone>0.5 & month_mar>0.5, 0
3, 0, 0, age>79.5 & day<=12.5 & month_mar>0.5, 1
2, 0, 0, age>81.5 & month_aug>0.5, 0
1, 0.878, 0.0997979787959576, balance<=2807, 0.11244094488189
1, 0.122, 0.119189021035474, balance>2807, 0.138321995464853
3, 0, 0, balance<=22692 & balance>22024.5 & housing_yes<=0.5, 1
2, 0.001, 0, balance>22692 & job_management>0.5, 0
3, 0.001, 0, balance>13112.5 & duration<=504.5 & duration>461.5, 0
3, 0.001, 0, balance>13112.5 & duration>504.5 & duration<=648, 0
3, 0.001, 0, balance>13112.5 & duration>504.5 & housing_yes<=0.5, 0
3, 0, 0, balance>13112.5 & duration>504.5 & housing_yes>0.5, 1
2, 0.53, 0.0451942032074165, balance<=972.5 & duration<=330.5, 0.0474452554744526
3, 0.001, 0, duration<=330.5 & duration>325.5 & poutcome_success>0.5, 1
1, 0.772, 0.0537414730026593, duration<=330.5, 0.056989247311828
1, 0.369, 0.0793950850661626, balance<=219.5, 0.0869565217391304
2, 0.004, 0, balance>219.5 & balance<=224.5, 0
1, 0.631, 0.114826163067131, balance>219.5, 0.132340052585451
1, 0.936, 0.100089699115464, balance<=4712.5, 0.112817483756645
4, 0, 0, balance>4712.5 & duration>330.5 & duration<=684 & campaign>9.5, 1
1, 0.228, 0.21523987359954, duration>330.5, 0.313559322033898
2, 0.001, 0, duration>1025.5 & campaign>9.5, 1
2, 0.083, 0.0738246775763135, balance<=1 & education_secondary<=0.5, 0.0802675585284281
2, 0.093, 0.0735005777108645, balance<=1 & education_secondary>0.5, 0.0798816568047337
4, 0, 0, age>72.5 & age<=78.5 & balance<=125.5 & month_apr<=0.5, 1
3, 0, 0, age>72.5 & balance<=125.5 & month_apr>0.5, 0
2, 0.002, 0.122448979591837, age>78.5 & balance<=125.5, 0.142857142857143
1, 0.317, 0.0782020473366654, balance<=138.5, 0.0855148342059337
4, 0, 0, balance>125.5 & balance<=138.5 & pdays>219 & job_technician>0.5, 1
4, 0, 0, balance>125.5 & balance<=138.5 & contact_unknown<=0.5 & month_jun>0.5, 1
3, 0.007, 0, balance>138.5 & balance<=149.5 & duration<=395.5, 0
3, 0, 0, balance>148.5 & balance<=149.5 & duration>395.5, 1
2, 0.002, 0, balance<=4379 & balance>4228, 0
3, 0, 0, balance<=4508.5 & balance>4379 & previous>2.5, 0
3, 0, 0, balance>4567.5 & duration>886 & campaign>2.5, 1
1, 0.937, 0.100063904703799, balance<=4721.5, 0.112784174785946
1, 0.063, 0.132491752636296, balance>4721.5, 0.157205240174672
4, 0, 0, balance<=2724.5 & day<=2.5 & previous<=11.5 & previous>4.5, 0
3, 0.004, 0, previous>11.5 & month_aug<=0.5 & month_sep<=0.5, 0
2, 0, 0, previous>11.5 & marital_divorced>0.5, 0
2, 0.001, 0, previous>11.5 & month_aug>0.5, 1
2, 0.002, 0, duration>518 & month_sep>0.5, 1
1, 0.705, 0.0476587301526323, duration<=279.5, 0.0501764014112113
2, 0, 0, age<=21.5 & poutcome_success>0.5, 1
1, 0.34, 0.0794242844867473, balance<=172.5, 0.0869918699186992
1, 0.66, 0.113354198738239, balance>172.5, 0.130343671416597
3, 0.001, 0, age>60.5 & pdays>184.5 & previous<=1.5, 0
1, 0.691, 0.0954273666249213, balance<=1002, 0.106842737094838
1, 0.309, 0.116908941250584, balance>1002, 0.135183527305282
3, 0.006, 0.0415879017013233, balance<=9295 & balance>5248 & month_nov>0.5, 0.0434782608695652
1, 0.444, 0.0237086208402481, duration<=161, 0.0242990654205607
4, 0, 0, age<=66.5 & age>61.5 & duration>161 & duration<=167.5, 1
3, 0, 0, age<=66.5 & age>64.5 & marital_married<=0.5, 0
3, 0, 0, age<=66.5 & age>64.5 & month_jul>0.5, 0
